Flag,Category,Label,Description,Impact,RefObjectType,RefMetaId,QsdaVersion,MetaId
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3879,3.4.5,-16789
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3880,3.4.5,-16790
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3882,3.4.5,-16791
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3883,3.4.5,-16792
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3884,3.4.5,-16793
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3885,3.4.5,-16794
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3886,3.4.5,-16795
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3888,3.4.5,-16796
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3889,3.4.5,-16797
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3891,3.4.5,-16798
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3892,3.4.5,-16799
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3893,3.4.5,-16800
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3894,3.4.5,-16801
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3896,3.4.5,-16802
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3897,3.4.5,-16803
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3898,3.4.5,-16804
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3969,3.4.5,-16805
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3973,3.4.5,-16806
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3975,3.4.5,-16807
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3986,3.4.5,-16808
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3992,3.4.5,-16809
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,3998,3.4.5,-16810
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4041,3.4.5,-16811
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4048,3.4.5,-16812
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4049,3.4.5,-16813
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4051,3.4.5,-16814
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4053,3.4.5,-16815
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4114,3.4.5,-16816
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4116,3.4.5,-16817
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4126,3.4.5,-16818
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4130,3.4.5,-16819
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4187,3.4.5,-16820
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4199,3.4.5,-16821
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4200,3.4.5,-16822
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4201,3.4.5,-16823
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4265,3.4.5,-16824
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4267,3.4.5,-16825
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4268,3.4.5,-16826
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4270,3.4.5,-16827
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4271,3.4.5,-16828
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4272,3.4.5,-16829
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4274,3.4.5,-16830
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4275,3.4.5,-16831
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4277,3.4.5,-16832
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4278,3.4.5,-16833
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4279,3.4.5,-16834
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4281,3.4.5,-16835
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4282,3.4.5,-16836
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4284,3.4.5,-16837
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4285,3.4.5,-16838
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4286,3.4.5,-16839
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4287,3.4.5,-16840
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4288,3.4.5,-16841
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4289,3.4.5,-16842
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4341,3.4.5,-16843
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4343,3.4.5,-16844
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4344,3.4.5,-16845
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4350,3.4.5,-16846
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4366,3.4.5,-16847
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4368,3.4.5,-16848
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4373,3.4.5,-16849
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4375,3.4.5,-16850
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4376,3.4.5,-16851
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4378,3.4.5,-16852
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4379,3.4.5,-16853
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4381,3.4.5,-16854
DimensionSyntaxError,Quality,Dimension Syntax Error,,0,VizObjectDimensionMeta,4383,3.4.5,-16855
CalculatedDimension,Performance,Calculated Dimension,,0,MasterDimensionMeta,1861,3.4.5,-16856
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,3631,3.4.5,-16857
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,3637,3.4.5,-16858
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,3805,3.4.5,-16859
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,3968,3.4.5,-16860
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,3980,3.4.5,-16861
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,3984,3.4.5,-16862
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,3989,3.4.5,-16863
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,3996,3.4.5,-16864
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,4116,3.4.5,-16865
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,4119,3.4.5,-16866
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,4186,3.4.5,-16867
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,4190,3.4.5,-16868
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,4194,3.4.5,-16869
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,4197,3.4.5,-16870
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,4335,3.4.5,-16871
CalculatedDimension,Performance,Calculated Dimension,,0,VizObjectDimensionMeta,4349,3.4.5,-16872
MasterMeasDuplicateDef,Practice,Master Measure Duplicate Definition,,0,MasterMeasureMeta,2123,3.4.5,-16873
MasterMeasDuplicateDef,Practice,Master Measure Duplicate Definition,,0,MasterMeasureMeta,2150,3.4.5,-16874
MasterMeasDuplicateDef,Practice,Master Measure Duplicate Definition,,0,MasterMeasureMeta,2166,3.4.5,-16875
MasterMeasDuplicateDef,Practice,Master Measure Duplicate Definition,,0,MasterMeasureMeta,2175,3.4.5,-16876
MasterMeasDuplicateDef,Practice,Master Measure Duplicate Definition,,0,MasterMeasureMeta,2181,3.4.5,-16877
MasterMeasDuplicateDef,Practice,Master Measure Duplicate Definition,,0,MasterMeasureMeta,2198,3.4.5,-16879
MasterMeasDuplicateDef,Practice,Master Measure Duplicate Definition,,0,MasterMeasureMeta,2295,3.4.5,-16882
MasterMeasDuplicateDef,Practice,Master Measure Duplicate Definition,,0,MasterMeasureMeta,2317,3.4.5,-16883
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,4448,3.4.5,-16889
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,4449,3.4.5,-16890
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,4466,3.4.5,-16891
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,4469,3.4.5,-16892
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,4489,3.4.5,-16893
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,4492,3.4.5,-16894
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,4984,3.4.5,-16895
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,5641,3.4.5,-16896
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,5642,3.4.5,-16897
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,5803,3.4.5,-16898
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,5805,3.4.5,-16899
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,5807,3.4.5,-16900
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,6124,3.4.5,-16901
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,6127,3.4.5,-16902
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,6437,3.4.5,-16903
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,6440,3.4.5,-16904
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,6461,3.4.5,-16905
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,6464,3.4.5,-16906
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,6498,3.4.5,-16907
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,6500,3.4.5,-16908
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,6515,3.4.5,-16909
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,6745,3.4.5,-16910
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,7158,3.4.5,-16911
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,7162,3.4.5,-16912
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,7353,3.4.5,-16913
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,7356,3.4.5,-16914
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,7665,3.4.5,-16915
ExpressionMatchingMeasure,Practice,Expression Matching Measure,,0,VizObjectExpressionMeta,7668,3.4.5,-16916
RepeatingExpression,Practice,Repeating Expression,,0,VizObjectExpressionMeta,5635,3.4.5,-16917
RepeatingExpression,Practice,Repeating Expression,,0,VizObjectExpressionMeta,5637,3.4.5,-16918
RepeatingExpression,Practice,Repeating Expression,,0,VizObjectExpressionMeta,5769,3.4.5,-16919
RepeatingExpression,Practice,Repeating Expression,,0,VizObjectExpressionMeta,5809,3.4.5,-16920
RepeatingExpression,Practice,Repeating Expression,,0,VizObjectExpressionMeta,5811,3.4.5,-16921
RepeatingExpression,Practice,Repeating Expression,,0,VizObjectExpressionMeta,5812,3.4.5,-16922
RepeatingExpression,Practice,Repeating Expression,,0,VizObjectExpressionMeta,5814,3.4.5,-16923
RepeatingExpression,Practice,Repeating Expression,,0,VizObjectExpressionMeta,5855,3.4.5,-16924
RepeatingExpression,Practice,Repeating Expression,,0,VizObjectExpressionMeta,7094,3.4.5,-16939
ExpressionSyntaxError,Quality,Expression Syntax Error,,0,MasterMeasureMeta,2037,3.4.5,-16968
ExpressionSyntaxError,Quality,Expression Syntax Error,,0,MasterMeasureMeta,2038,3.4.5,-16969
ExpressionSyntaxError,Quality,Expression Syntax Error,,0,MasterMeasureMeta,2043,3.4.5,-16970
ExpressionSyntaxError,Quality,Expression Syntax Error,,0,MasterMeasureMeta,2048,3.4.5,-16971
ExpressionSyntaxError,Quality,Expression Syntax Error,,0,MasterMeasureMeta,2053,3.4.5,-16972
ExpressionSyntaxError,Quality,Expression Syntax Error,,0,MasterMeasureMeta,2058,3.4.5,-16973
ExpressionSyntaxError,Quality,Expression Syntax Error,,0,MasterMeasureMeta,2063,3.4.5,-16974
ExpressionSyntaxError,Quality,Expression Syntax Error,,0,MasterMeasureMeta,2067,3.4.5,-16975
