Name,UseCount,QsdaVersion,MetaId
above,1,3.4.5,-16092
above,1,3.4.5,-16267
above,1,3.4.5,-16295
addmonths,1,3.4.5,-10111
addmonths,1,3.4.5,-10139
addmonths,1,3.4.5,-10187
addmonths,1,3.4.5,-10208
addmonths,1,3.4.5,-10228
addmonths,1,3.4.5,-10231
addmonths,1,3.4.5,-10241
addmonths,1,3.4.5,-10268
addmonths,1,3.4.5,-10282
addmonths,1,3.4.5,-10301
addmonths,1,3.4.5,-10348
addmonths,1,3.4.5,-10353
addmonths,1,3.4.5,-10393
addmonths,1,3.4.5,-10486
addmonths,1,3.4.5,-10618
addmonths,1,3.4.5,-10660
addmonths,1,3.4.5,-10690
addmonths,1,3.4.5,-10709
addmonths,1,3.4.5,-10720
addmonths,1,3.4.5,-10722
addmonths,1,3.4.5,-10746
addmonths,1,3.4.5,-10861
addmonths,1,3.4.5,-10864
addmonths,1,3.4.5,-10927
addmonths,1,3.4.5,-10930
addmonths,1,3.4.5,-10951
addmonths,1,3.4.5,-11002
addmonths,1,3.4.5,-11026
addmonths,1,3.4.5,-11035
addmonths,1,3.4.5,-11049
addmonths,1,3.4.5,-11056
addmonths,1,3.4.5,-11077
addmonths,1,3.4.5,-11115
addmonths,1,3.4.5,-11142
addmonths,1,3.4.5,-11184
addmonths,1,3.4.5,-11206
addmonths,1,3.4.5,-11219
addmonths,1,3.4.5,-11239
addmonths,1,3.4.5,-11274
addmonths,1,3.4.5,-11429
addmonths,1,3.4.5,-11432
addmonths,1,3.4.5,-11456
addmonths,1,3.4.5,-11479
addmonths,1,3.4.5,-11512
addmonths,1,3.4.5,-11515
addmonths,1,3.4.5,-11518
addmonths,1,3.4.5,-11522
addmonths,1,3.4.5,-11526
addmonths,1,3.4.5,-11530
addmonths,1,3.4.5,-11533
addmonths,1,3.4.5,-11537
addmonths,1,3.4.5,-11541
addmonths,1,3.4.5,-11545
addmonths,1,3.4.5,-11548
addmonths,1,3.4.5,-11560
addmonths,1,3.4.5,-11579
addmonths,1,3.4.5,-11583
addmonths,1,3.4.5,-11587
addmonths,1,3.4.5,-11590
addmonths,1,3.4.5,-11593
addmonths,1,3.4.5,-11596
addmonths,1,3.4.5,-11600
addmonths,1,3.4.5,-11604
addmonths,1,3.4.5,-11611
addmonths,1,3.4.5,-11636
addmonths,1,3.4.5,-11647
addmonths,1,3.4.5,-11691
addmonths,1,3.4.5,-11699
addmonths,1,3.4.5,-11702
addmonths,1,3.4.5,-11719
addmonths,1,3.4.5,-11726
addmonths,1,3.4.5,-11738
addmonths,1,3.4.5,-11750
addmonths,1,3.4.5,-11754
addmonths,1,3.4.5,-11818
addmonths,1,3.4.5,-11851
addmonths,1,3.4.5,-11917
addmonths,1,3.4.5,-11952
addmonths,1,3.4.5,-12140
addmonths,1,3.4.5,-12367
addmonths,1,3.4.5,-12521
addmonths,1,3.4.5,-12740
addmonths,1,3.4.5,-13093
addmonths,1,3.4.5,-13235
addmonths,1,3.4.5,-13455
addmonths,1,3.4.5,-13770
addmonths,1,3.4.5,-13823
addmonths,1,3.4.5,-13827
addmonths,1,3.4.5,-13831
addmonths,1,3.4.5,-13834
addmonths,1,3.4.5,-13837
addmonths,1,3.4.5,-13840
addmonths,1,3.4.5,-13844
addmonths,1,3.4.5,-13848
addmonths,1,3.4.5,-14021
addmonths,1,3.4.5,-14364
addmonths,1,3.4.5,-14403
addmonths,1,3.4.5,-14630
addmonths,1,3.4.5,-14742
addmonths,1,3.4.5,-14803
addmonths,1,3.4.5,-14832
addmonths,1,3.4.5,-14835
addmonths,1,3.4.5,-14838
addmonths,1,3.4.5,-14841
addmonths,1,3.4.5,-14844
addmonths,1,3.4.5,-14848
addmonths,1,3.4.5,-14852
addmonths,1,3.4.5,-14856
addmonths,1,3.4.5,-14864
addmonths,1,3.4.5,-14994
addmonths,1,3.4.5,-14996
addmonths,1,3.4.5,-14998
addmonths,1,3.4.5,-15150
addmonths,1,3.4.5,-15171
addmonths,1,3.4.5,-15200
addmonths,1,3.4.5,-15260
addmonths,1,3.4.5,-15432
addmonths,1,3.4.5,-15435
addmonths,1,3.4.5,-15439
addmonths,1,3.4.5,-15456
addmonths,1,3.4.5,-15463
addmonths,1,3.4.5,-15467
addmonths,1,3.4.5,-15475
addmonths,1,3.4.5,-15554
addmonths,1,3.4.5,-15751
addmonths,1,3.4.5,-15754
addmonths,1,3.4.5,-15826
addmonths,1,3.4.5,-15987
addmonths,1,3.4.5,-15994
addmonths,1,3.4.5,-16191
addmonths,1,3.4.5,-16307
addmonths,1,3.4.5,-16310
addmonths,1,3.4.5,-16314
addmonths,1,3.4.5,-16318
addmonths,1,3.4.5,-16411
addmonths,1,3.4.5,-16873
addmonths,1,3.4.5,-16878
addmonths,1,3.4.5,-16883
addmonths,1,3.4.5,-16887
addmonths,1,3.4.5,-16984
addmonths,1,3.4.5,-16988
addmonths,1,3.4.5,-16999
addmonths,1,3.4.5,-17004
addmonths,1,3.4.5,-17009
addmonths,1,3.4.5,-17014
addmonths,1,3.4.5,-17018
addmonths,1,3.4.5,-17023
addmonths,1,3.4.5,-17027
addmonths,1,3.4.5,-17032
addmonths,1,3.4.5,-17036
addmonths,1,3.4.5,-17043
addmonths,1,3.4.5,-17048
addmonths,1,3.4.5,-17054
addmonths,1,3.4.5,-17059
addmonths,1,3.4.5,-17066
addmonths,1,3.4.5,-17071
addmonths,1,3.4.5,-17075
addmonths,1,3.4.5,-17080
addmonths,1,3.4.5,-17085
addmonths,1,3.4.5,-17090
addmonths,1,3.4.5,-17095
addmonths,1,3.4.5,-17100
addmonths,1,3.4.5,-17105
addmonths,1,3.4.5,-17110
addmonths,1,3.4.5,-17115
addmonths,1,3.4.5,-17126
addmonths,1,3.4.5,-17144
addmonths,1,3.4.5,-17154
addmonths,1,3.4.5,-17166
addmonths,1,3.4.5,-17188
addmonths,1,3.4.5,-17257
addmonths,1,3.4.5,-17336
addmonths,1,3.4.5,-17354
addmonths,1,3.4.5,-17467
addmonths,1,3.4.5,-17501
addmonths,1,3.4.5,-17662
addmonths,1,3.4.5,-17725
addmonths,1,3.4.5,-17762
addmonths,1,3.4.5,-17990
addmonths,1,3.4.5,-18044
addmonths,1,3.4.5,-18048
addmonths,1,3.4.5,-18057
addmonths,1,3.4.5,-18064
addmonths,1,3.4.5,-18070
addmonths,1,3.4.5,-18085
addmonths,1,3.4.5,-18091
addmonths,1,3.4.5,-18109
addmonths,1,3.4.5,-18129
addyears,1,3.4.5,-18088
addyears,1,3.4.5,-18111
addyears,1,3.4.5,-18131
aggr,1,3.4.5,-10097
aggr,1,3.4.5,-10104
aggr,1,3.4.5,-10168
aggr,1,3.4.5,-10205
aggr,1,3.4.5,-10263
aggr,1,3.4.5,-10334
aggr,1,3.4.5,-10414
aggr,1,3.4.5,-10422
aggr,1,3.4.5,-10434
aggr,1,3.4.5,-10439
aggr,1,3.4.5,-10492
aggr,1,3.4.5,-10520
aggr,1,3.4.5,-10528
aggr,1,3.4.5,-10541
aggr,1,3.4.5,-10551
aggr,1,3.4.5,-10563
aggr,1,3.4.5,-10568
aggr,1,3.4.5,-10574
aggr,1,3.4.5,-10593
aggr,1,3.4.5,-10603
aggr,1,3.4.5,-10615
aggr,1,3.4.5,-10626
aggr,1,3.4.5,-10634
aggr,1,3.4.5,-10665
aggr,1,3.4.5,-10677
aggr,1,3.4.5,-10687
aggr,1,3.4.5,-10705
aggr,1,3.4.5,-10728
aggr,1,3.4.5,-10787
aggr,1,3.4.5,-10792
aggr,1,3.4.5,-10802
aggr,1,3.4.5,-10812
aggr,1,3.4.5,-10874
aggr,1,3.4.5,-10941
aggr,1,3.4.5,-10967
aggr,1,3.4.5,-10984
aggr,1,3.4.5,-10989
aggr,1,3.4.5,-10998
aggr,1,3.4.5,-11010
aggr,1,3.4.5,-11016
aggr,1,3.4.5,-11070
aggr,1,3.4.5,-11096
aggr,1,3.4.5,-11105
aggr,1,3.4.5,-11128
aggr,1,3.4.5,-11149
aggr,1,3.4.5,-11200
aggr,1,3.4.5,-11231
aggr,1,3.4.5,-11233
aggr,1,3.4.5,-11252
aggr,1,3.4.5,-11270
aggr,1,3.4.5,-11351
aggr,1,3.4.5,-11352
aggr,1,3.4.5,-11354
aggr,1,3.4.5,-11378
aggr,1,3.4.5,-11379
aggr,1,3.4.5,-11414
aggr,1,3.4.5,-11569
aggr,1,3.4.5,-11607
aggr,1,3.4.5,-11683
aggr,1,3.4.5,-11704
aggr,1,3.4.5,-11712
aggr,1,3.4.5,-11715
aggr,1,3.4.5,-11722
aggr,1,3.4.5,-11732
aggr,1,3.4.5,-11761
aggr,1,3.4.5,-11769
aggr,1,3.4.5,-11785
aggr,1,3.4.5,-11809
aggr,1,3.4.5,-11824
aggr,1,3.4.5,-11833
aggr,1,3.4.5,-11841
aggr,1,3.4.5,-11861
aggr,1,3.4.5,-11897
aggr,1,3.4.5,-11900
aggr,1,3.4.5,-11911
aggr,1,3.4.5,-11925
aggr,1,3.4.5,-11968
aggr,1,3.4.5,-12010
aggr,1,3.4.5,-12028
aggr,1,3.4.5,-12034
aggr,1,3.4.5,-12036
aggr,1,3.4.5,-12043
aggr,1,3.4.5,-12055
aggr,1,3.4.5,-12097
aggr,1,3.4.5,-12155
aggr,1,3.4.5,-12180
aggr,1,3.4.5,-12201
aggr,1,3.4.5,-12247
aggr,1,3.4.5,-12333
aggr,1,3.4.5,-12346
aggr,1,3.4.5,-12351
aggr,1,3.4.5,-12393
aggr,1,3.4.5,-12404
aggr,1,3.4.5,-12815
aggr,1,3.4.5,-12852
aggr,1,3.4.5,-12944
aggr,1,3.4.5,-13527
aggr,1,3.4.5,-14614
aggr,1,3.4.5,-14827
aggr,1,3.4.5,-14923
aggr,1,3.4.5,-14972
aggr,1,3.4.5,-15160
aggr,1,3.4.5,-15283
aggr,1,3.4.5,-15326
aggr,1,3.4.5,-15561
aggr,1,3.4.5,-15568
aggr,1,3.4.5,-15571
aggr,1,3.4.5,-15663
aggr,1,3.4.5,-15685
aggr,1,3.4.5,-15743
aggr,1,3.4.5,-15765
aggr,1,3.4.5,-15777
aggr,1,3.4.5,-15799
aggr,1,3.4.5,-15980
aggr,1,3.4.5,-15997
aggr,1,3.4.5,-16008
aggr,1,3.4.5,-16013
aggr,1,3.4.5,-16083
aggr,1,3.4.5,-16108
aggr,1,3.4.5,-16120
aggr,1,3.4.5,-16130
aggr,1,3.4.5,-16138
aggr,1,3.4.5,-16149
aggr,1,3.4.5,-16173
aggr,1,3.4.5,-16178
aggr,1,3.4.5,-16194
aggr,1,3.4.5,-16225
aggr,1,3.4.5,-16249
aggr,1,3.4.5,-16282
aggr,1,3.4.5,-16322
aggr,1,3.4.5,-16342
aggr,1,3.4.5,-16350
aggr,1,3.4.5,-16366
aggr,1,3.4.5,-16371
aggr,1,3.4.5,-16381
aggr,1,3.4.5,-16395
aggr,1,3.4.5,-16435
aggr,1,3.4.5,-16455
aggr,1,3.4.5,-16467
aggr,1,3.4.5,-16483
aggr,1,3.4.5,-16864
aggr,1,3.4.5,-17064
aggr,1,3.4.5,-17174
aggr,1,3.4.5,-17177
aggr,1,3.4.5,-17179
aggr,1,3.4.5,-17209
aggr,1,3.4.5,-17281
aggr,1,3.4.5,-17286
aggr,1,3.4.5,-17292
aggr,1,3.4.5,-17294
aggr,1,3.4.5,-17484
aggr,1,3.4.5,-17489
aggr,1,3.4.5,-17509
aggr,1,3.4.5,-17512
aggr,1,3.4.5,-17514
aggr,1,3.4.5,-17522
aggr,1,3.4.5,-17525
aggr,1,3.4.5,-17528
aggr,1,3.4.5,-17534
aggr,1,3.4.5,-17544
aggr,1,3.4.5,-17576
aggr,1,3.4.5,-17591
aggr,1,3.4.5,-17601
aggr,1,3.4.5,-17605
aggr,1,3.4.5,-17611
aggr,1,3.4.5,-17619
aggr,1,3.4.5,-17622
aggr,1,3.4.5,-17628
aggr,1,3.4.5,-17640
aggr,1,3.4.5,-17658
aggr,1,3.4.5,-17678
aggr,1,3.4.5,-17773
aggr,1,3.4.5,-17780
aggr,1,3.4.5,-17784
aggr,1,3.4.5,-17788
aggr,1,3.4.5,-17792
aggr,1,3.4.5,-17803
aggr,1,3.4.5,-17812
aggr,1,3.4.5,-17818
aggr,1,3.4.5,-17829
aggr,1,3.4.5,-17946
aggr,1,3.4.5,-17952
aggr,1,3.4.5,-18024
aggr,1,3.4.5,-18039
argb,1,3.4.5,-13368
argb,1,3.4.5,-13420
argb,1,3.4.5,-13448
argb,1,3.4.5,-13493
argb,1,3.4.5,-13642
argb,1,3.4.5,-13744
argb,1,3.4.5,-13890
argb,1,3.4.5,-13969
argb,1,3.4.5,-14006
argb,1,3.4.5,-14024
argb,1,3.4.5,-14331
argb,1,3.4.5,-14378
argb,1,3.4.5,-14573
argb,1,3.4.5,-14580
argb,1,3.4.5,-14774
argb,1,3.4.5,-14889
argb,1,3.4.5,-14944
argb,1,3.4.5,-15248
argb,1,3.4.5,-15342
argb,1,3.4.5,-15384
argb,1,3.4.5,-15415
argb,1,3.4.5,-15484
argb,1,3.4.5,-15498
argb,1,3.4.5,-15508
argb,1,3.4.5,-16155
argb,1,3.4.5,-16237
avg,1,3.4.5,-10112
avg,1,3.4.5,-10122
avg,1,3.4.5,-10140
avg,1,3.4.5,-10164
avg,1,3.4.5,-10188
avg,1,3.4.5,-10229
avg,1,3.4.5,-10232
avg,1,3.4.5,-10242
avg,1,3.4.5,-10262
avg,1,3.4.5,-10269
avg,1,3.4.5,-10274
avg,1,3.4.5,-10276
avg,1,3.4.5,-10284
avg,1,3.4.5,-10285
avg,1,3.4.5,-10295
avg,1,3.4.5,-10322
avg,1,3.4.5,-10346
avg,1,3.4.5,-10351
avg,1,3.4.5,-10364
avg,1,3.4.5,-10390
avg,1,3.4.5,-10394
avg,1,3.4.5,-10401
avg,1,3.4.5,-10416
avg,1,3.4.5,-10449
avg,1,3.4.5,-10487
avg,1,3.4.5,-10494
avg,1,3.4.5,-10498
avg,1,3.4.5,-10543
avg,1,3.4.5,-10569
avg,1,3.4.5,-10576
avg,1,3.4.5,-10582
avg,1,3.4.5,-10605
avg,1,3.4.5,-10620
avg,1,3.4.5,-10648
avg,1,3.4.5,-10658
avg,1,3.4.5,-10667
avg,1,3.4.5,-10691
avg,1,3.4.5,-10704
avg,1,3.4.5,-10730
avg,1,3.4.5,-10737
avg,1,3.4.5,-10765
avg,1,3.4.5,-10794
avg,1,3.4.5,-10842
avg,1,3.4.5,-10865
avg,1,3.4.5,-10873
avg,1,3.4.5,-10876
avg,1,3.4.5,-10931
avg,1,3.4.5,-10934
avg,1,3.4.5,-10952
avg,1,3.4.5,-10986
avg,1,3.4.5,-10991
avg,1,3.4.5,-11000
avg,1,3.4.5,-11006
avg,1,3.4.5,-11012
avg,1,3.4.5,-11018
avg,1,3.4.5,-11027
avg,1,3.4.5,-11050
avg,1,3.4.5,-11065
avg,1,3.4.5,-11072
avg,1,3.4.5,-11073
avg,1,3.4.5,-11075
avg,1,3.4.5,-11098
avg,1,3.4.5,-11101
avg,1,3.4.5,-11107
avg,1,3.4.5,-11111
avg,1,3.4.5,-11116
avg,1,3.4.5,-11127
avg,1,3.4.5,-11135
avg,1,3.4.5,-11143
avg,1,3.4.5,-11151
avg,1,3.4.5,-11160
avg,1,3.4.5,-11181
avg,1,3.4.5,-11199
avg,1,3.4.5,-11221
avg,1,3.4.5,-11232
avg,1,3.4.5,-11240
avg,1,3.4.5,-11243
avg,1,3.4.5,-11254
avg,1,3.4.5,-11272
avg,1,3.4.5,-11275
avg,1,3.4.5,-11315
avg,1,3.4.5,-11319
avg,1,3.4.5,-11402
avg,1,3.4.5,-11416
avg,1,3.4.5,-11433
avg,1,3.4.5,-11457
avg,1,3.4.5,-11480
avg,1,3.4.5,-11538
avg,1,3.4.5,-11542
avg,1,3.4.5,-11584
avg,1,3.4.5,-11612
avg,1,3.4.5,-11648
avg,1,3.4.5,-11685
avg,1,3.4.5,-11692
avg,1,3.4.5,-11720
avg,1,3.4.5,-11727
avg,1,3.4.5,-11739
avg,1,3.4.5,-11751
avg,1,3.4.5,-11755
avg,1,3.4.5,-11760
avg,1,3.4.5,-11768
avg,1,3.4.5,-11784
avg,1,3.4.5,-11808
avg,1,3.4.5,-11819
avg,1,3.4.5,-11823
avg,1,3.4.5,-11832
avg,1,3.4.5,-11843
avg,1,3.4.5,-11860
avg,1,3.4.5,-11896
avg,1,3.4.5,-11899
avg,1,3.4.5,-11910
avg,1,3.4.5,-11924
avg,1,3.4.5,-11953
avg,1,3.4.5,-11967
avg,1,3.4.5,-11989
avg,1,3.4.5,-12009
avg,1,3.4.5,-12027
avg,1,3.4.5,-12033
avg,1,3.4.5,-12035
avg,1,3.4.5,-12045
avg,1,3.4.5,-12054
avg,1,3.4.5,-12141
avg,1,3.4.5,-12150
avg,1,3.4.5,-12179
avg,1,3.4.5,-12200
avg,1,3.4.5,-12246
avg,1,3.4.5,-12265
avg,1,3.4.5,-12303
avg,1,3.4.5,-12332
avg,1,3.4.5,-12348
avg,1,3.4.5,-12350
avg,1,3.4.5,-12392
avg,1,3.4.5,-12403
avg,1,3.4.5,-12522
avg,1,3.4.5,-12741
avg,1,3.4.5,-12943
avg,1,3.4.5,-12957
avg,1,3.4.5,-13094
avg,1,3.4.5,-13236
avg,1,3.4.5,-13771
avg,1,3.4.5,-13828
avg,1,3.4.5,-14022
avg,1,3.4.5,-14365
avg,1,3.4.5,-14743
avg,1,3.4.5,-14804
avg,1,3.4.5,-14829
avg,1,3.4.5,-14857
avg,1,3.4.5,-14922
avg,1,3.4.5,-14971
avg,1,3.4.5,-15151
avg,1,3.4.5,-15159
avg,1,3.4.5,-15172
avg,1,3.4.5,-15190
avg,1,3.4.5,-15201
avg,1,3.4.5,-15261
avg,1,3.4.5,-15282
avg,1,3.4.5,-15324
avg,1,3.4.5,-15436
avg,1,3.4.5,-15464
avg,1,3.4.5,-15468
avg,1,3.4.5,-15476
avg,1,3.4.5,-15547
avg,1,3.4.5,-15555
avg,1,3.4.5,-15560
avg,1,3.4.5,-15662
avg,1,3.4.5,-15684
avg,1,3.4.5,-15729
avg,1,3.4.5,-15733
avg,1,3.4.5,-15742
avg,1,3.4.5,-15798
avg,1,3.4.5,-15827
avg,1,3.4.5,-15925
avg,1,3.4.5,-15979
avg,1,3.4.5,-15995
avg,1,3.4.5,-16012
avg,1,3.4.5,-16057
avg,1,3.4.5,-16085
avg,1,3.4.5,-16102
avg,1,3.4.5,-16107
avg,1,3.4.5,-16119
avg,1,3.4.5,-16140
avg,1,3.4.5,-16172
avg,1,3.4.5,-16177
avg,1,3.4.5,-16192
avg,1,3.4.5,-16223
avg,1,3.4.5,-16248
avg,1,3.4.5,-16281
avg,1,3.4.5,-16315
avg,1,3.4.5,-16319
avg,1,3.4.5,-16321
avg,1,3.4.5,-16341
avg,1,3.4.5,-16352
avg,1,3.4.5,-16362
avg,1,3.4.5,-16365
avg,1,3.4.5,-16370
avg,1,3.4.5,-16412
avg,1,3.4.5,-16466
avg,1,3.4.5,-16482
avg,1,3.4.5,-16863
avg,1,3.4.5,-16874
avg,1,3.4.5,-16879
avg,1,3.4.5,-16884
avg,1,3.4.5,-16888
avg,1,3.4.5,-16985
avg,1,3.4.5,-16989
avg,1,3.4.5,-17000
avg,1,3.4.5,-17005
avg,1,3.4.5,-17010
avg,1,3.4.5,-17015
avg,1,3.4.5,-17019
avg,1,3.4.5,-17024
avg,1,3.4.5,-17028
avg,1,3.4.5,-17033
avg,1,3.4.5,-17037
avg,1,3.4.5,-17044
avg,1,3.4.5,-17049
avg,1,3.4.5,-17055
avg,1,3.4.5,-17060
avg,1,3.4.5,-17067
avg,1,3.4.5,-17072
avg,1,3.4.5,-17076
avg,1,3.4.5,-17081
avg,1,3.4.5,-17086
avg,1,3.4.5,-17091
avg,1,3.4.5,-17096
avg,1,3.4.5,-17101
avg,1,3.4.5,-17106
avg,1,3.4.5,-17111
avg,1,3.4.5,-17116
avg,1,3.4.5,-17133
avg,1,3.4.5,-17140
avg,1,3.4.5,-17145
avg,1,3.4.5,-17155
avg,1,3.4.5,-17173
avg,1,3.4.5,-17176
avg,1,3.4.5,-17178
avg,1,3.4.5,-17189
avg,1,3.4.5,-17206
avg,1,3.4.5,-17208
avg,1,3.4.5,-17258
avg,1,3.4.5,-17276
avg,1,3.4.5,-17280
avg,1,3.4.5,-17285
avg,1,3.4.5,-17291
avg,1,3.4.5,-17293
avg,1,3.4.5,-17311
avg,1,3.4.5,-17355
avg,1,3.4.5,-17363
avg,1,3.4.5,-17403
avg,1,3.4.5,-17486
avg,1,3.4.5,-17491
avg,1,3.4.5,-17508
avg,1,3.4.5,-17511
avg,1,3.4.5,-17513
avg,1,3.4.5,-17521
avg,1,3.4.5,-17524
avg,1,3.4.5,-17527
avg,1,3.4.5,-17529
avg,1,3.4.5,-17533
avg,1,3.4.5,-17557
avg,1,3.4.5,-17565
avg,1,3.4.5,-17570
avg,1,3.4.5,-17600
avg,1,3.4.5,-17604
avg,1,3.4.5,-17610
avg,1,3.4.5,-17612
avg,1,3.4.5,-17618
avg,1,3.4.5,-17624
avg,1,3.4.5,-17630
avg,1,3.4.5,-17632
avg,1,3.4.5,-17642
avg,1,3.4.5,-17647
avg,1,3.4.5,-17660
avg,1,3.4.5,-17677
avg,1,3.4.5,-17730
avg,1,3.4.5,-17737
avg,1,3.4.5,-17759
avg,1,3.4.5,-17760
avg,1,3.4.5,-17763
avg,1,3.4.5,-17766
avg,1,3.4.5,-17772
avg,1,3.4.5,-17782
avg,1,3.4.5,-17783
avg,1,3.4.5,-17790
avg,1,3.4.5,-17791
avg,1,3.4.5,-17805
avg,1,3.4.5,-17811
avg,1,3.4.5,-17820
avg,1,3.4.5,-17828
avg,1,3.4.5,-17945
avg,1,3.4.5,-17951
avg,1,3.4.5,-17958
avg,1,3.4.5,-17996
ceil,1,3.4.5,-12057
ceil,1,3.4.5,-12070
ceil,1,3.4.5,-12082
ceil,1,3.4.5,-12092
ceil,1,3.4.5,-12112
ceil,1,3.4.5,-12114
ceil,1,3.4.5,-12122
ceil,1,3.4.5,-12124
ceil,1,3.4.5,-12137
ceil,1,3.4.5,-12145
ceil,1,3.4.5,-12147
ceil,1,3.4.5,-12164
ceil,1,3.4.5,-12172
ceil,1,3.4.5,-12190
ceil,1,3.4.5,-12197
ceil,1,3.4.5,-12206
ceil,1,3.4.5,-12638
ceil,1,3.4.5,-12651
ceil,1,3.4.5,-12662
ceil,1,3.4.5,-12675
ceil,1,3.4.5,-12782
ceil,1,3.4.5,-12793
ceil,1,3.4.5,-12816
ceil,1,3.4.5,-12843
ceil,1,3.4.5,-12854
ceil,1,3.4.5,-12873
ceil,1,3.4.5,-12880
ceil,1,3.4.5,-12931
ceil,1,3.4.5,-12940
ceil,1,3.4.5,-12954
ceil,1,3.4.5,-12958
ceil,1,3.4.5,-13005
ceil,1,3.4.5,-13017
ceil,1,3.4.5,-13020
ceil,1,3.4.5,-13037
ceil,1,3.4.5,-13069
ceil,1,3.4.5,-14010
ceil,1,3.4.5,-14048
ceil,1,3.4.5,-14084
ceil,1,3.4.5,-14087
ceil,1,3.4.5,-14102
ceil,1,3.4.5,-14105
ceil,1,3.4.5,-14259
ceil,1,3.4.5,-14320
ceil,1,3.4.5,-14327
ceil,1,3.4.5,-14341
ceil,1,3.4.5,-14350
ceil,1,3.4.5,-14395
ceil,1,3.4.5,-14411
ceil,1,3.4.5,-14422
ceil,1,3.4.5,-14433
ceil,1,3.4.5,-14435
ceil,1,3.4.5,-14439
ceil,1,3.4.5,-14443
ceil,1,3.4.5,-14445
ceil,1,3.4.5,-14454
ceil,1,3.4.5,-14475
ceil,1,3.4.5,-14502
ceil,1,3.4.5,-14953
ceil,1,3.4.5,-14966
ceil,1,3.4.5,-14978
ceil,1,3.4.5,-14984
ceil,1,3.4.5,-15263
ceil,1,3.4.5,-15265
ceil,1,3.4.5,-15271
ceil,1,3.4.5,-15273
ceil,1,3.4.5,-15280
ceil,1,3.4.5,-15288
ceil,1,3.4.5,-15292
ceil,1,3.4.5,-15296
ceil,1,3.4.5,-15529
ceil,1,3.4.5,-15919
ceil,1,3.4.5,-18083
ceil,1,3.4.5,-18106
ceil,1,3.4.5,-18126
chr,1,3.4.5,-10442
chr,1,3.4.5,-10524
chr,1,3.4.5,-10564
chr,1,3.4.5,-10616
chr,1,3.4.5,-10630
chr,1,3.4.5,-10945
chr,1,3.4.5,-11271
chr,1,3.4.5,-11484
chr,1,3.4.5,-11490
chr,1,3.4.5,-11493
chr,1,3.4.5,-11497
